,y,SRCH_EFRT,PRDV_CNT,CAT_CNT,EVNT_CNT,SAL_PRD,day_off,SEX_CD,AVG_SAL_AMT,AGE_30,AGE_50,AGE_60,AGE_1020
409,1,5,2,0,5,0,1,1,6707.5,0,0,0,1
410,0,21,7,1,21,202300,1,1,6707.5,0,0,0,1
411,0,7,0,-1,7,0,0,1,6571.428571428572,0,0,0,1
412,0,17,4,1,17,56000,1,0,19416.666666666668,1,0,0,0
413,0,40,10,2,40,75500,0,1,16775.555555555555,1,0,0,0
414,0,8,3,2,8,36400,0,1,16775.555555555555,1,0,0,0
415,0,14,4,1,14,12000,1,1,17766.666666666668,0,1,0,0
416,0,5,2,0,5,18000,0,1,17766.666666666668,0,1,0,0
417,0,14,4,1,14,26600,1,0,11683.333333333334,1,0,0,0
418,0,33,5,1,33,53200,1,1,9533.333333333334,0,1,0,0
419,0,37,15,2,37,165870,1,1,17341.666666666668,0,0,0,1
420,0,46,12,1,46,97200,1,1,13495.416666666668,0,0,0,0
421,0,112,37,2,112,749390,0,1,13495.416666666668,0,0,0,0
422,1,7,0,-1,7,0,0,1,13495.416666666668,0,0,0,0
423,0,51,14,1,51,200820,1,1,13495.416666666668,0,0,0,0
424,0,44,14,3,44,155920,0,1,9078.75,1,0,0,0
425,0,19,5,1,19,97460,0,1,9078.75,1,0,0,0
426,0,10,4,0,10,0,1,1,18211.49019607843,0,1,0,0
427,0,9,3,0,9,0,1,1,18211.49019607843,0,1,0,0
428,0,19,3,1,19,4800,1,1,7290.0,0,1,0,0
429,0,4,0,-1,4,0,1,1,7290.0,0,1,0,0
430,0,12,3,0,12,12000,0,1,415.0,1,0,0,0
431,0,21,7,1,21,159600,0,0,20250.0,1,0,0,0
432,1,31,4,1,31,82080,0,1,27996.379310344822,0,1,0,0
433,1,81,18,2,81,215040,1,1,27996.379310344822,0,1,0,0
434,1,12,2,0,12,0,0,1,27996.379310344822,0,1,0,0
435,0,21,8,2,21,65500,1,1,27996.379310344822,0,1,0,0
436,0,10,4,0,10,0,0,1,27996.379310344822,0,1,0,0
437,0,36,5,1,36,164160,0,1,27996.379310344822,0,1,0,0
438,0,16,2,0,16,0,1,1,27996.379310344822,0,1,0,0
439,0,18,3,1,18,93150,1,1,27996.379310344822,0,1,0,0
440,0,26,3,0,26,0,1,1,27996.379310344822,0,1,0,0
441,0,6,0,-1,6,0,1,1,3802.5,1,0,0,0
442,0,53,15,1,53,327000,1,1,47833.333333333336,1,0,0,0
443,1,68,6,2,68,36500,0,0,10765.306324110672,0,1,0,0
444,0,8,1,0,8,0,0,0,10765.306324110672,0,1,0,0
445,0,14,1,0,14,0,0,0,10765.306324110672,0,1,0,0
446,1,5,2,0,5,60000,1,1,11400.0,0,0,0,1
447,0,80,13,1,80,4000,1,1,11400.0,0,0,0,1
448,1,45,10,0,45,168280,0,1,13809.166666666668,0,0,0,0
449,0,54,13,3,54,417740,0,1,13809.166666666668,0,0,0,0
450,1,131,33,4,131,265500,1,0,2036.3636363636365,0,0,0,0
451,0,7,2,0,7,0,1,0,2036.3636363636365,0,0,0,0
452,0,38,10,1,38,116700,0,1,39000.0,0,0,0,0
453,0,4,1,0,4,0,1,1,39000.0,0,0,0,0
454,1,9,3,0,9,32400,0,1,39000.0,0,0,0,0
455,0,16,4,1,16,21600,0,1,39000.0,0,0,0,0
456,0,43,9,1,43,175080,0,1,28116.111111111117,0,0,0,0
457,0,36,6,1,36,0,0,1,0.0,1,0,0,0
458,0,4,2,1,4,0,0,1,0.0,1,0,0,0
459,0,10,3,0,10,87600,1,1,10000.0,1,0,0,0
460,0,7,0,-1,7,0,0,1,10000.0,1,0,0,0
461,0,22,8,1,22,123000,0,1,12375.0,0,0,0,0
462,0,7,1,0,7,0,1,1,6595.138888888889,0,0,0,0
463,1,11,1,0,11,0,1,1,6595.138888888889,0,0,0,0
464,0,7,0,-1,7,0,0,1,6595.138888888889,0,0,0,0
465,1,6,2,1,6,28000,1,1,6595.138888888889,0,0,0,0
466,1,23,5,1,23,14700,1,1,6595.138888888889,0,0,0,0
467,1,38,12,3,38,54100,1,1,6595.138888888889,0,0,0,0
468,0,15,3,2,15,24700,1,1,6595.138888888889,0,0,0,0
469,1,4,0,-1,4,0,0,1,6595.138888888889,0,0,0,0
470,0,8,2,0,8,0,1,1,6595.138888888889,0,0,0,0
471,0,9,3,1,9,79100,1,1,6595.138888888889,0,0,0,0
472,0,42,10,0,42,348280,1,1,49312.5,0,1,0,0
473,0,8,2,1,8,2500,0,1,17125.570409982174,0,1,0,0
474,0,4,1,0,4,0,0,1,17125.570409982174,0,1,0,0
475,0,9,2,0,9,0,0,1,17125.570409982174,0,1,0,0
476,0,5,1,0,5,0,0,1,17125.570409982174,0,1,0,0
477,0,17,4,1,17,63000,0,1,26805.0,0,0,1,0
478,0,15,5,1,15,13000,0,1,26805.0,0,0,1,0
479,0,25,6,1,25,74200,1,1,14975.0,0,1,0,0
480,0,8,1,0,8,0,1,0,15025.0,1,0,0,0
481,0,11,2,1,11,1600,1,1,17278.40909090909,1,0,0,0
482,0,34,6,1,34,18000,1,1,17278.40909090909,1,0,0,0
483,0,39,9,4,39,92000,0,1,13648.684210526317,0,1,0,0
484,0,32,6,1,32,78400,0,1,23175.0,0,0,0,1
485,0,4,2,1,4,28500,0,1,23175.0,0,0,0,1
486,0,25,6,1,25,110880,0,0,12950.0,0,0,0,1
487,0,72,21,2,72,243235,0,1,59166.66666666666,0,0,0,0
488,0,14,3,0,14,0,1,0,9137.857142857143,1,0,0,0
489,1,14,3,1,14,26000,1,0,9137.857142857143,1,0,0,0
490,0,8,3,0,8,0,0,0,9137.857142857143,1,0,0,0
491,1,9,3,0,9,0,0,0,9137.857142857143,1,0,0,0
492,0,16,5,1,16,0,1,0,9137.857142857143,1,0,0,0
493,0,5,1,0,5,0,0,0,9137.857142857143,1,0,0,0
494,0,42,9,2,42,67800,0,0,9137.857142857143,1,0,0,0
495,0,9,1,0,9,0,0,0,9137.857142857143,1,0,0,0
496,0,23,6,2,23,64920,0,1,6500.0,1,0,0,0
497,0,4,1,0,4,30000,1,1,6500.0,1,0,0,0
498,0,49,18,1,49,175600,0,1,10666.666666666666,1,0,0,0
499,0,5,1,0,5,0,1,1,6812.5,1,0,0,0
500,0,20,4,1,20,1600,1,1,6812.5,1,0,0,0
501,0,10,3,1,10,9000,1,1,18379.545454545456,0,0,0,0
502,1,6,1,0,6,0,0,1,7625.0,0,0,0,0
503,0,5,0,-1,5,0,1,1,7625.0,0,0,0,0
504,1,10,4,1,10,12600,1,1,34416.666666666664,0,0,0,1
505,0,11,3,1,11,14700,1,1,34416.666666666664,0,0,0,1
506,0,85,13,2,85,102300,0,1,8819.166666666666,1,0,0,0
507,0,27,7,0,27,74500,1,1,8819.166666666666,1,0,0,0
508,1,10,2,1,10,40000,0,1,8819.166666666666,1,0,0,0
509,0,4,2,1,4,12000,0,1,8819.166666666666,1,0,0,0
510,0,31,5,2,31,4000,0,1,6338.5,1,0,0,0
511,0,6,0,-1,6,0,1,1,6338.5,1,0,0,0
512,0,9,0,-1,9,0,0,0,30887.85714285714,0,0,0,0
513,1,28,9,1,28,49480,1,0,89333.33333333333,1,0,0,0
514,0,8,3,1,8,82080,1,0,89333.33333333333,1,0,0,0
515,0,4,0,-1,4,0,0,1,22526.868131868134,1,0,0,0
516,0,15,0,-1,15,0,0,1,22800.0,1,0,0,0
517,1,18,1,0,18,0,0,1,22800.0,1,0,0,0
518,0,6,1,0,6,0,0,1,22800.0,1,0,0,0
519,0,4,2,0,4,0,0,1,22800.0,1,0,0,0
520,1,8,1,0,8,0,0,1,22800.0,1,0,0,0
521,1,5,1,0,5,0,0,1,22800.0,1,0,0,0
522,1,12,4,1,12,0,0,1,22800.0,1,0,0,0
523,0,11,3,1,11,35400,0,1,22800.0,1,0,0,0
524,0,5,1,0,5,0,0,1,22800.0,1,0,0,0
525,1,5,0,-1,5,0,0,1,22800.0,1,0,0,0
526,1,4,2,1,4,33600,0,1,22800.0,1,0,0,0
527,1,13,5,1,13,67200,0,1,22800.0,1,0,0,0
528,0,4,1,0,4,34200,0,1,22800.0,1,0,0,0
529,0,30,7,0,30,0,0,1,22800.0,1,0,0,0
530,0,18,4,1,18,20000,1,1,9666.666666666666,0,0,0,1
531,0,9,3,0,9,0,1,1,16957.783783783783,1,0,0,0
532,1,50,17,3,50,339100,1,1,16957.783783783783,1,0,0,0
533,0,4,2,1,4,10500,0,1,16957.783783783783,1,0,0,0
534,0,38,8,1,38,218600,1,1,16957.783783783783,1,0,0,0
535,0,8,2,1,8,13300,0,1,15178.57142857143,0,0,0,1
536,0,17,6,2,17,151380,0,1,16269.642857142857,1,0,0,0
537,1,7,2,1,7,18000,1,1,16269.642857142857,1,0,0,0
538,1,19,5,1,19,70000,0,1,16269.642857142857,1,0,0,0
539,1,8,2,0,8,0,0,1,16269.642857142857,1,0,0,0
540,0,4,1,0,4,0,1,1,16269.642857142857,1,0,0,0
541,0,11,5,1,11,25050,1,1,16269.642857142857,1,0,0,0
542,0,21,5,1,21,40800,1,1,16269.642857142857,1,0,0,0
543,0,14,2,0,14,0,0,0,13500.0,1,0,0,0
544,1,9,1,0,9,36000,1,1,0.0,0,0,0,0
545,0,28,5,0,28,165000,1,1,0.0,0,0,0,0
546,0,4,0,-1,4,0,0,0,19740.09259259259,0,0,1,0
547,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
548,1,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
549,1,6,3,0,6,0,1,1,2033.3333333333333,1,0,0,0
550,1,6,3,0,6,0,1,1,2033.3333333333333,1,0,0,0
551,1,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
552,1,6,3,0,6,0,1,1,2033.3333333333333,1,0,0,0
553,1,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
554,1,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
555,0,7,3,0,7,0,1,1,2033.3333333333333,1,0,0,0
556,0,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
557,0,5,2,0,5,0,1,1,2033.3333333333333,1,0,0,0
558,0,10,3,0,10,0,1,1,2033.3333333333333,1,0,0,0
559,0,6,2,0,6,0,1,1,2033.3333333333333,1,0,0,0
560,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
561,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
562,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
563,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
564,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
565,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
566,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
567,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
568,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
569,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
570,0,7,2,0,7,0,1,1,2033.3333333333333,1,0,0,0
571,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
572,0,8,2,0,8,0,1,1,2033.3333333333333,1,0,0,0
573,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
574,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
575,1,7,2,0,7,0,1,1,2033.3333333333333,1,0,0,0
576,1,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
577,0,5,1,0,5,0,1,1,2033.3333333333333,1,0,0,0
578,0,43,6,1,43,12500,1,1,2033.3333333333333,1,0,0,0
579,0,5,0,-1,5,0,0,1,2033.3333333333333,1,0,0,0
580,1,32,10,1,32,120000,0,1,3500.0,0,0,0,0
581,0,9,1,0,9,21000,1,1,3500.0,0,0,0,0
582,0,6,1,0,6,0,1,1,17457.05128205128,0,0,0,0
583,0,16,2,0,16,112000,1,1,8450.0,0,0,0,1
584,0,15,5,2,15,85300,0,1,19871.42857142857,0,1,0,0
585,1,9,0,-1,9,0,1,1,14618.239130434784,0,0,0,0
586,0,7,0,-1,7,0,0,1,14618.239130434784,0,0,0,0
587,1,16,1,0,16,0,0,1,14618.239130434784,0,0,0,0
588,1,8,1,0,8,0,1,1,14618.239130434784,0,0,0,0
589,1,8,1,0,8,0,1,1,14618.239130434784,0,0,0,0
590,1,14,2,0,14,0,1,1,14618.239130434784,0,0,0,0
591,0,11,1,0,11,0,1,1,14618.239130434784,0,0,0,0
592,1,7,0,-1,7,0,1,1,14618.239130434784,0,0,0,0
593,1,11,1,0,11,0,1,1,14618.239130434784,0,0,0,0
594,1,6,0,-1,6,0,1,1,14618.239130434784,0,0,0,0
595,1,4,0,-1,4,0,1,1,14618.239130434784,0,0,0,0
596,1,22,3,0,22,41040,0,1,14618.239130434784,0,0,0,0
597,1,8,0,-1,8,0,1,1,14618.239130434784,0,0,0,0
598,1,9,1,0,9,0,1,1,14618.239130434784,0,0,0,0
599,0,6,1,0,6,0,1,1,14618.239130434784,0,0,0,0
600,0,8,2,1,8,42750,1,1,14618.239130434784,0,0,0,0
601,0,8,1,0,8,0,1,1,14618.239130434784,0,0,0,0
602,0,9,1,0,9,0,1,1,14618.239130434784,0,0,0,0
603,1,22,5,0,22,0,1,1,14618.239130434784,0,0,0,0
604,0,12,3,1,12,46900,0,1,14618.239130434784,0,0,0,0
605,0,7,2,1,7,20250,0,1,14618.239130434784,0,0,0,0
606,1,5,3,0,5,0,1,1,7023.269230769231,0,0,0,1
607,1,4,2,0,4,0,0,1,7023.269230769231,0,0,0,1
608,1,5,3,0,5,0,1,1,7023.269230769231,0,0,0,1
609,1,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
610,1,4,2,0,4,0,0,1,7023.269230769231,0,0,0,1
611,1,6,1,0,6,0,1,1,7023.269230769231,0,0,0,1
612,1,6,3,1,6,0,1,1,7023.269230769231,0,0,0,1
613,1,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
614,1,5,3,0,5,0,1,1,7023.269230769231,0,0,0,1
615,1,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
616,1,5,3,0,5,0,1,1,7023.269230769231,0,0,0,1
617,0,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
618,1,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
619,0,4,2,0,4,0,1,1,7023.269230769231,0,0,0,1
620,0,4,1,0,4,0,1,1,7023.269230769231,0,0,0,1
621,1,4,1,0,4,0,1,1,7023.269230769231,0,0,0,1
622,0,4,1,0,4,0,1,1,7023.269230769231,0,0,0,1
623,0,10,2,0,10,0,1,1,7023.269230769231,0,0,0,1
624,0,6,1,0,6,0,1,1,7023.269230769231,0,0,0,1
625,1,8,2,0,8,0,1,1,7023.269230769231,0,0,0,1
626,1,5,1,0,5,0,1,1,7023.269230769231,0,0,0,1
627,1,6,2,0,6,48000,1,1,7023.269230769231,0,0,0,1
628,1,7,1,0,7,0,1,1,7023.269230769231,0,0,0,1
629,1,5,0,-1,5,0,1,1,7023.269230769231,0,0,0,1
630,1,4,0,-1,4,0,0,1,7023.269230769231,0,0,0,1
631,1,4,1,0,4,0,1,1,7023.269230769231,0,0,0,1
632,0,6,1,0,6,0,1,1,7023.269230769231,0,0,0,1
633,0,5,1,0,5,0,1,1,7023.269230769231,0,0,0,1
634,0,10,3,0,10,232560,1,1,76000.0,1,0,0,0
635,0,5,1,0,5,0,0,0,20650.0,0,0,0,0
636,0,33,8,2,33,80000,0,1,14081.481481481482,1,0,0,0
637,1,22,5,1,22,31600,1,1,13050.0,0,0,0,1
638,1,57,4,2,57,8300,1,1,13050.0,0,0,0,1
639,0,4,1,0,4,0,0,1,13050.0,0,0,0,1
640,0,7,1,0,7,0,0,1,18550.0,0,0,0,0
641,0,4,2,1,4,9000,1,1,18550.0,0,0,0,0
642,0,16,3,0,16,0,1,1,18550.0,0,0,0,0
643,0,4,1,0,4,0,1,1,18550.0,0,0,0,0
644,1,7,2,0,7,0,1,1,18550.0,0,0,0,0
645,0,14,4,0,14,0,1,1,18550.0,0,0,0,0
646,0,4,1,0,4,0,1,1,18550.0,0,0,0,0
647,1,8,2,0,8,0,1,1,18550.0,0,0,0,0
648,1,8,2,0,8,0,1,1,18550.0,0,0,0,0
649,0,12,3,0,12,0,1,1,18550.0,0,0,0,0
650,1,11,2,0,11,0,0,1,7125.0,0,0,0,1
651,0,32,10,1,32,48300,0,1,7125.0,0,0,0,1
652,0,15,4,0,15,0,0,1,12578.125,0,1,0,0
653,0,21,3,1,21,0,1,1,12578.125,0,1,0,0
654,0,6,2,1,6,40000,0,1,12578.125,0,1,0,0
655,0,25,10,1,25,358300,0,1,12578.125,0,1,0,0
656,0,23,5,1,23,87600,1,1,12578.125,0,1,0,0
657,1,19,7,1,19,57700,0,1,12578.125,0,1,0,0
658,0,13,4,2,13,84950,1,1,12578.125,0,1,0,0
659,1,41,5,1,41,60000,1,1,12578.125,0,1,0,0
660,0,14,2,0,14,60000,0,1,12578.125,0,1,0,0
661,0,4,1,0,4,0,0,1,4170.0,1,0,0,0
662,0,55,13,1,55,209870,1,1,4170.0,1,0,0,0
663,1,28,1,0,28,37800,0,1,4170.0,1,0,0,0
664,1,4,1,0,4,0,1,1,4170.0,1,0,0,0
665,0,4,1,0,4,0,1,1,4170.0,1,0,0,0
666,0,12,3,1,12,0,1,1,4170.0,1,0,0,0
667,1,5,2,0,5,29400,0,1,22250.0,0,0,0,1
668,0,12,0,-1,12,0,0,1,22250.0,0,0,0,1
669,0,5,2,0,5,25200,0,1,56833.33333333333,0,1,0,0
670,0,35,10,1,35,174200,0,1,7045.0,0,0,0,0
671,0,78,16,1,78,220600,0,0,13987.5,1,0,0,0
672,0,15,6,2,15,20000,0,1,14802.5,1,0,0,0
673,0,8,3,1,8,41760,0,1,14802.5,1,0,0,0
674,1,29,9,1,29,80760,0,1,14802.5,1,0,0,0
675,0,8,2,0,8,0,0,1,14802.5,1,0,0,0
676,0,23,6,0,23,0,0,1,3389.285714285714,1,0,0,0
677,0,23,3,0,23,0,1,1,3389.285714285714,1,0,0,0
678,1,6,2,1,6,13000,1,1,8423.809523809523,1,0,0,0
679,0,14,5,1,14,67480,0,1,8423.809523809523,1,0,0,0
680,0,57,6,0,57,268670,0,1,13075.555555555557,0,0,0,0
681,0,17,5,1,17,71600,1,1,13075.555555555557,0,0,0,0
682,0,38,9,1,38,123400,1,1,13075.555555555557,0,0,0,0
683,0,5,1,0,5,0,1,1,13075.555555555557,0,0,0,0
684,0,18,6,1,18,116640,0,1,24792.0,1,0,0,0
685,0,13,4,1,13,98040,0,0,23053.75,1,0,0,0
686,1,33,11,2,33,207680,1,1,41062.91666666667,0,0,0,0
687,0,6,2,1,6,36400,1,1,41062.91666666667,0,0,0,0
688,1,18,5,1,18,52450,1,1,41062.91666666667,0,0,0,0
689,0,11,2,0,11,0,1,1,41062.91666666667,0,0,0,0
690,1,28,7,1,28,265300,1,1,10000.0,1,0,0,0
691,0,18,6,1,18,114000,0,1,10000.0,1,0,0,0
692,0,12,2,0,12,110000,1,1,24955.43103448276,0,1,0,0
693,0,38,8,1,38,82600,0,1,24955.43103448276,0,1,0,0
694,1,16,8,1,16,61750,1,1,23334.175324675325,0,0,0,0
695,0,52,11,1,52,207500,1,1,23334.175324675325,0,0,0,0
696,0,25,6,1,25,73500,1,1,23334.175324675325,0,0,0,0
697,1,25,6,1,25,130320,0,1,18889.285714285717,0,0,1,0
698,0,41,10,1,41,108700,0,1,18889.285714285717,0,0,1,0
699,1,6,1,0,6,28000,0,1,18889.285714285717,0,0,1,0
700,0,43,14,1,43,246700,1,1,18889.285714285717,0,0,1,0
701,0,4,2,0,4,54600,1,1,10360.0,0,0,1,0
702,0,4,2,0,4,110000,1,1,15250.0,1,0,0,0
703,0,11,2,0,11,5000,1,1,15501.607142857143,1,0,0,0
704,0,65,16,4,65,118000,1,1,15501.607142857143,1,0,0,0
705,0,9,0,-1,9,0,1,1,3925.0,0,0,0,1
706,1,19,6,1,19,26000,1,1,3925.0,0,0,0,1
707,0,7,2,1,7,15000,0,1,3925.0,0,0,0,1
708,0,11,3,2,11,36400,1,1,9925.0,0,0,0,0
709,0,14,1,0,14,8400,1,1,9925.0,0,0,0,0
710,1,10,3,1,10,26400,1,1,9925.0,0,0,0,0
711,0,6,2,1,6,8400,1,1,9925.0,0,0,0,0
712,0,39,6,1,39,79500,0,1,11970.375,0,1,0,0
713,1,37,10,2,37,84900,0,1,15793.776041666668,0,0,0,0
714,0,10,2,0,10,0,0,1,15793.776041666668,0,0,0,0
715,0,28,11,1,28,111300,1,1,15793.776041666668,0,0,0,0
716,1,35,13,3,35,218250,1,1,15793.776041666668,0,0,0,0
717,0,38,11,2,38,181600,1,1,15793.776041666668,0,0,0,0
718,0,7,3,1,7,0,1,1,13192.80303030303,0,0,0,1
719,0,29,10,1,29,206240,1,0,14272.25,1,0,0,0
720,0,7,2,0,7,0,1,0,14272.25,1,0,0,0
721,0,20,5,1,20,82080,1,0,14272.25,1,0,0,0
722,0,13,2,0,13,116800,1,0,14272.25,1,0,0,0
723,0,42,14,1,42,332580,1,0,14272.25,1,0,0,0
724,0,11,1,0,11,0,1,1,11587.5,0,0,0,0
725,0,29,5,1,29,58000,1,1,18750.0,1,0,0,0
726,0,25,5,1,25,56000,1,1,23225.0,1,0,0,0
727,0,28,8,3,28,126550,1,0,22763.33333333333,1,0,0,0
728,0,17,2,0,17,25200,0,1,6700.0,0,0,0,1
729,0,43,13,2,43,193500,1,1,21958.333333333336,1,0,0,0
730,1,9,1,0,9,0,0,1,12938.35,0,0,1,0
731,1,14,0,-1,14,0,0,1,12938.35,0,0,1,0
732,1,5,1,0,5,0,0,1,12938.35,0,0,1,0
733,1,17,2,0,17,0,0,1,12938.35,0,0,1,0
734,1,4,0,-1,4,0,0,1,12938.35,0,0,1,0
735,1,6,2,0,6,0,1,1,12938.35,0,0,1,0
736,1,32,7,1,32,52200,1,1,12938.35,0,0,1,0
737,1,11,3,0,11,0,0,1,12938.35,0,0,1,0
738,1,7,3,0,7,0,0,1,12938.35,0,0,1,0
739,1,23,4,1,23,44640,1,1,12938.35,0,0,1,0
740,1,8,3,0,8,0,1,1,12938.35,0,0,1,0
741,1,12,3,1,12,22320,1,1,12938.35,0,0,1,0
742,1,14,2,0,14,0,1,1,12938.35,0,0,1,0
743,1,6,2,0,6,0,0,1,12938.35,0,0,1,0
744,1,4,1,0,4,0,1,1,12938.35,0,0,1,0
745,1,6,2,0,6,0,1,1,12938.35,0,0,1,0
746,1,9,3,0,9,0,1,1,12938.35,0,0,1,0
747,1,4,1,0,4,0,0,1,12938.35,0,0,1,0
748,1,5,2,0,5,0,1,1,12938.35,0,0,1,0
749,1,16,5,0,16,0,0,1,12938.35,0,0,1,0
750,0,7,3,0,7,0,0,1,12938.35,0,0,1,0
751,1,8,3,0,8,0,0,1,12938.35,0,0,1,0
752,1,17,7,0,17,0,1,1,12938.35,0,0,1,0
753,1,14,4,0,14,0,1,1,12938.35,0,0,1,0
754,1,7,0,-1,7,0,0,1,12938.35,0,0,1,0
755,1,9,1,0,9,0,0,1,12938.35,0,0,1,0
756,1,9,2,0,9,0,1,1,12938.35,0,0,1,0
757,0,7,2,0,7,0,1,1,12938.35,0,0,1,0
758,1,13,4,0,13,0,1,1,12938.35,0,0,1,0
759,1,4,1,0,4,0,0,1,12938.35,0,0,1,0
760,1,5,1,0,5,0,0,1,12938.35,0,0,1,0
761,1,8,2,0,8,0,1,1,12938.35,0,0,1,0
762,1,4,1,0,4,0,0,1,12938.35,0,0,1,0
763,1,11,2,0,11,0,1,1,12938.35,0,0,1,0
764,1,7,2,0,7,0,1,1,12938.35,0,0,1,0
765,0,8,1,0,8,0,1,1,12938.35,0,0,1,0
766,1,10,2,0,10,0,1,1,12938.35,0,0,1,0
767,1,24,3,0,24,0,0,1,12938.35,0,0,1,0
768,1,25,2,0,25,0,1,1,12938.35,0,0,1,0
769,1,23,5,1,23,44000,0,1,12938.35,0,0,1,0
770,1,24,1,0,24,9000,0,1,12938.35,0,0,1,0
771,1,6,0,-1,6,0,0,1,12938.35,0,0,1,0
772,1,14,5,1,14,117600,1,1,12938.35,0,0,1,0
773,0,16,3,0,16,0,1,1,12938.35,0,0,1,0
774,1,18,5,0,18,0,0,1,12938.35,0,0,1,0
775,0,6,2,0,6,0,1,1,12938.35,0,0,1,0
776,1,6,1,0,6,0,0,1,12938.35,0,0,1,0
777,1,33,5,1,33,97000,0,1,12938.35,0,0,1,0
778,0,6,1,0,6,0,1,1,12938.35,0,0,1,0
779,1,7,2,0,7,0,1,1,12938.35,0,0,1,0
780,1,20,6,1,20,0,0,1,12938.35,0,0,1,0
781,1,4,1,0,4,0,0,1,12938.35,0,0,1,0
782,1,10,2,0,10,0,1,1,12938.35,0,0,1,0
783,1,7,2,0,7,0,1,1,12938.35,0,0,1,0
784,1,13,4,0,13,0,0,1,12938.35,0,0,1,0
785,1,4,1,0,4,0,0,1,12938.35,0,0,1,0
786,1,16,3,0,16,0,0,1,12938.35,0,0,1,0
787,1,66,8,1,66,201800,1,1,12938.35,0,0,1,0
788,1,19,2,0,19,0,1,1,12938.35,0,0,1,0
789,1,8,1,0,8,0,0,1,12938.35,0,0,1,0
790,1,6,2,0,6,0,1,1,12938.35,0,0,1,0
791,1,38,6,1,38,37000,1,1,12938.35,0,0,1,0
792,0,4,1,0,4,0,0,1,12938.35,0,0,1,0
793,0,65,19,3,65,166400,1,1,4896.666666666667,1,0,0,0
794,0,6,2,0,6,0,1,1,18757.5,0,1,0,0
795,0,4,1,0,4,0,0,1,18757.5,0,1,0,0
796,0,42,10,3,42,194570,1,1,18757.5,0,1,0,0
797,0,5,0,-1,5,0,0,1,5250.0,0,0,0,0
798,0,10,3,1,10,26000,0,0,24100.0,1,0,0,0
799,0,9,3,1,9,18000,0,0,24100.0,1,0,0,0
800,0,49,17,1,49,484300,1,1,8952.5,0,0,0,1
801,0,45,11,2,45,103100,0,1,12715.0,0,0,0,0
802,1,5,2,1,5,26600,0,1,14194.444444444443,0,1,0,0
803,0,4,2,1,4,19600,1,1,14194.444444444443,0,1,0,0
804,0,47,10,2,47,112200,0,1,18480.0,0,0,0,0
805,0,10,3,1,10,32000,0,1,19922.916666666664,1,0,0,0
806,0,26,7,1,26,182500,1,1,19922.916666666664,1,0,0,0
807,0,20,4,2,20,45600,1,1,9650.0,0,1,0,0
808,0,5,2,1,5,12000,1,1,9650.0,0,1,0,0
809,0,5,0,-1,5,0,0,1,9650.0,0,1,0,0
810,0,16,6,1,16,120400,0,1,9650.0,0,1,0,0
811,0,31,4,1,31,58320,1,1,26812.5,0,0,0,0
812,1,24,9,1,24,111600,1,1,15018.75,0,0,0,0
813,0,10,2,0,10,44640,1,1,15018.75,0,0,0,0
814,1,114,28,3,114,274800,1,1,15018.75,0,0,0,0
815,1,4,1,0,4,0,1,1,15018.75,0,0,0,0
816,0,16,2,1,16,0,1,1,15018.75,0,0,0,0
817,0,8,2,1,8,13000,1,1,14581.59420289855,0,1,0,0
818,0,32,4,0,32,56000,0,1,18611.388612707786,0,0,0,0
819,1,16,2,1,16,11200,1,1,18611.388612707786,0,0,0,0
820,1,4,1,0,4,0,0,1,18611.388612707786,0,0,0,0
821,0,11,1,0,11,0,0,1,18611.388612707786,0,0,0,0
822,1,33,4,0,33,60400,1,1,18611.388612707786,0,0,0,0
823,0,10,5,0,10,0,1,1,18611.388612707786,0,0,0,0
824,1,15,1,0,15,0,1,1,18611.388612707786,0,0,0,0
825,1,9,1,0,9,0,1,1,18611.388612707786,0,0,0,0
826,0,4,1,0,4,0,1,1,18611.388612707786,0,0,0,0
827,0,6,2,0,6,0,1,1,18611.388612707786,0,0,0,0
